GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,mua_type,TimeFrame,GeoVintage,Layer_Source,facility_provider_number,facility_name,facility_subcategory,address,total_beds,certified_beds,rural_status,ph_num,full_time_physicians,full_time_physician_assis,nurse_practitioners,other_full_time_personnel,hhs_region,facility_category,Point_Source,Location,ZipCode_long,Zipcode,Population,City,State,Hospital_Cost,CountyCode
Census Tract,40041375700,OK,40041375700,40041375700,Medically Underserved Area,2024,2010,HRSA,370113,INTEGRIS GROVE HOSPITAL,Short Term,"1001 E 18th St, Grove, OK 74344-2907",58,58,Yes,918-786-2243,0.6,0.2,4.2,113.9,Region 6,Hospital,HRSA,United States with inhabited territories (Nation),74344-2907,74344,4,Grove,OK,357921100,40041
Census Tract,21111006400,KY,21111006400,21111006400,Not an MUA or MUP,2024,2010,HRSA,182001,KINDRED HOSPITAL LOUISVILLE,Long Term,"1313 Saint Anthony Pl, Louisville, KY 40204-1740",367,367,No,502-587-7001,0,0,1,293.8,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),40204-1740,40204,3322,Louisville,KY,6328919400,21111
Census Tract,21003920300,KY,21003920300,21003920300,Medically Underserved Area,2024,2010,HRSA,181324,THE MEDICAL CENTER AT SCOTTSVILLE,Critical Access Hospitals,"456 Burnley Rd, Scottsville, KY 42164-6355",25,25,Yes,270-622-2800,0,0,0,80.7,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42164-6355,42164,3322,Scottsville,KY,173845900,21003
Census Tract,21093000902,KY,21093000902,21093000902,Not an MUA or MUP,2024,2010,HRSA,184012,LINCOLN TRAIL BEHAVIORAL HEALTH SYSTEM,Psychiatric,"3909 S Wilson Rd, Radcliff, KY 40160-8944",140,140,No,270-351-9444,2,0,0,163,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),40160-8944,40160,3322,Radcliff,KY,886615500,21093
Census Tract,21093001200,KY,21093001200,21093001200,Not an MUA or MUP,2024,2010,HRSA,180012,BAPTIST HEALTH HARDIN,Short Term,"913 N Dixie Ave, Elizabethtown, KY 42701-2503",300,285,No,270-737-1212,5,0,0,881.3,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42701-2503,42701,3322,Elizabethtown,KY,886615500,21093
Census Tract,21093001200,KY,21093001200,21093001200,Not an MUA or MUP,2024,2010,HRSA,183028,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LAKEVI,Rehabilitation,"134 Heartland Dr, Elizabethtown, KY 42701-2778",40,40,No,270-769-3100,0,1,0,73.98,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42701-2778,42701,3322,Elizabethtown,KY,886615500,21093
Census Tract,21145030700,KY,21145030700,21145030700,Not an MUA or MUP,2024,2010,HRSA,180104,BAPTIST HEALTH PADUCAH,Short Term,"2501 Kentucky Ave, Paducah, KY 42003-3813",349,349,Yes,270-575-2100,1,1,1.1,860.85,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42003-3813,42003,3322,Paducah,KY,574259000,21145
Census Tract,21145030700,KY,21145030700,21145030700,Not an MUA or MUP,2024,2010,HRSA,182008,CONTINUECARE HOSPITAL AT BAPTIST HEALTH PADUCAH,Long Term,"2501 Kentucky Ave, Paducah, KY 42003-3813",37,37,Yes,270-575-2597,0,0,0,18,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42003-3813,42003,3322,Paducah,KY,574259000,21145
Census Tract,21019030700,KY,21019030700,21019030700,Not an MUA or MUP,2024,2010,HRSA,184018,BELLEFONTE HOSPITAL AND RECOVERY CENTER,Psychiatric,"50 Recovery Drive, Ashland, KY 41101",40,40,No,606-744-1300,1,0,3,46,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),", KY 41101",41101,3322,Ashland,KY,422906300,21019
Census Tract,21019030300,KY,21019030300,21019030300,Not an MUA or MUP,2024,2010,HRSA,180009,KING'S DAUGHTERS' MEDICAL CENTER,Short Term,"2201 Lexington Ave, Ashland, KY 41101-2843",455,455,No,606-408-4401,150,19,61,1943.8,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),41101-2843,41101,3322,Ashland,KY,422906300,21019
Census Tract,21101020100,KY,21101020100,21101020100,Not an MUA or MUP,2024,2010,HRSA,180056,DEACONESS HENDERSON HOSPITAL,Short Term,"1305 N Elm St, Henderson, KY 42420-2783",205,205,Yes,270-827-7700,5,0,0,715.23,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42420-2783,42420,3322,Henderson,KY,374047400,21101
Census Tract,21073070402,KY,21073070402,21073070402,Not an MUA or MUP,2024,2010,HRSA,180127,FRANKFORT REGIONAL MEDICAL CENTER,Short Term,"299 Kings Daughters Dr, Frankfort, KY 40601-6514",173,173,Yes,502-875-5240,0,0,0,0,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),40601-6514,40601,3322,Frankfort,KY,432740800,21073
Census Tract,21227010600,KY,21227010600,21227010600,Not an MUA or MUP,2024,2010,HRSA,180124,TRISTAR GREENVIEW REGIONAL HOSPITAL,Short Term,"1801 Ashley Cir, Bowling Green, KY 42104-3362",211,211,No,270-793-1000,0,0,0,140.78,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42104-3362,42104,3322,Bowling Green,KY,1001427000,21227
Census Tract,21227010600,KY,21227010600,21227010600,Not an MUA or MUP,2024,2010,HRSA,183029,SOUTHERN KENTUCKY REHABILITATION HOSPITAL,Rehabilitation,"1300 Campbell Ln, Bowling Green, KY 42104-4162",60,60,No,270-782-6900,0,0,0,100.28,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42104-4162,42104,3322,Bowling Green,KY,1001427000,21227
Census Tract,21227011300,KY,21227011300,21227011300,Medically Underserved Area,2024,2010,HRSA,184017,RIVENDELL BEHAVIORAL HEALTH SERVICES,Psychiatric,"1035 Porter Pike, Bowling Green, KY 42103-9581",84,84,No,270-843-1199,0,0,0,118.8,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42103-9581,42103,3322,Bowling Green,KY,1001427000,21227
Census Tract,21227010200,KY,21227010200,21227010200,Medically Underserved Area,2024,2010,HRSA,180013,THE MEDICAL CENTER AT BOWLING GREEN,Short Term,"250 Park St, Bowling Green, KY 42101-1760",382,354,No,270-745-1000,0,0,1.3,910,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42101-1760,42101,3322,Bowling Green,KY,1001427000,21227
Census Tract,21227010200,KY,21227010200,21227010200,Medically Underserved Area,2024,2010,HRSA,182005,COMMONWEALTH  REGIONAL SPECIALTY HOSPITAL,Long Term,"250 Park St, Bowling Green, KY 42101-1760",28,28,No,270-796-6200,0,0,0,14,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42101-1760,42101,3322,Bowling Green,KY,1001427000,21227
Census Tract,21015070311,KY,21015070311,21015070311,Not an MUA or MUP,2024,2010,HRSA,180045,ST ELIZABETH FLORENCE,Short Term,"4900 Houston Rd, Florence, KY 41042-4824",231,231,No,859-212-5220,13.4,7.2,4.4,408.6,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),41042-4824,41042,3322,Florence,KY,1039371300,21015
Census Tract,21015070311,KY,21015070311,21015070311,Not an MUA or MUP,2024,2010,HRSA,183030,GATEWAY REHABILITATION HOSPITAL,Rehabilitation,"5940 Merchants St, Florence, KY 41042-1158",40,40,No,859-426-2400,0,0,0,39.51,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),41042-1158,41042,3322,Florence,KY,1039371300,21015
Census Tract,21051950300,KY,21051950300,21051950300,Medically Underserved Area,2024,2010,HRSA,180043,ADVENTHEALTH MANCHESTER,Short Term,"210 Marie Langdon Dr, Manchester, KY 40962-6388",49,49,Yes,606-598-5104,10,1,8,279,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),40962-6388,40962,3322,Manchester,KY,154915100,21051
Census Tract,21157950400,KY,21157950400,21157950400,Medically Underserved Area,2024,2010,HRSA,181327,MARSHALL COUNTY HOSPITAL,Critical Access Hospitals,"615 Old Symsonia Rd, Benton, KY 42025",25,25,Yes,270-527-4800,3,0,0,0,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),", KY 42025",42025,3322,Benton,KY,280439800,21157
Census Tract,21053970201,KY,21053970201,21053970201,Medically Underserved Area,2024,2010,HRSA,181333,THE MEDICAL CENTER AT ALBANY,Critical Access Hospitals,"723 Burkesville Rd, Albany, KY 42602-1654",25,25,Yes,606-387-3651,0,0,1,41.3,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42602-1654,42602,3322,Albany,KY,78433700,21053
Census Tract,21141960500,KY,21141960500,21141960500,Medically Underserved Area,2024,2010,HRSA,180066,THE MEDICAL CENTER AT RUSSELLVILLE,Short Term,"1625 Nashville St, Russellville, KY 42276-8853",92,92,Yes,270-726-4011,5,0,0,95.1,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42276-8853,42276,3322,Russellville,KY,228805900,21141
Census Tract,21171930400,KY,21171930400,21171930400,Medically Underserved Area,2024,2010,HRSA,180105,MONROE COUNTY MEDICAL CENTER,Short Term,"529 Capp Harlan Rd, Tompkinsville, KY 42167-1808",49,49,Yes,270-487-9231,0,0,0,104.7,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42167-1808,42167,3322,Tompkinsville,KY,92373800,21171
Census Tract,21117064200,KY,21117064200,21117064200,Not an MUA or MUP,2024,2010,HRSA,184006,SUN BEHAVIORAL HEALTH,Psychiatric,"820 Dolwick Dr, Erlanger, KY 41018-2774",197,197,No,859-429-5188,0,0,0,124.2,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),41018-2774,41018,3322,Erlanger,KY,1289878800,21117
Census Tract,21087930200,KY,21087930200,21087930200,Medically Underserved Area,2024,2010,HRSA,181325,JANE TODD CRAWFORD HOSPITAL,Critical Access Hospitals,"290 Industrial Park Rd, Greensburg, KY 42743",35,25,Yes,270-932-4211,0,0,0,204,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),", KY 42743",42743,3322,Greensburg,KY,99253100,21087
Census Tract,21049020600,KY,21049020600,21049020600,Not an MUA or MUP,2024,2010,HRSA,180092,CLARK REGIONAL MEDICAL CENTER,Short Term,"175 Hospital Dr, Winchester, KY 40391-9591",69,69,Yes,859-737-8559,8,0,1,174,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),40391-9591,40391,3322,Winchester,KY,316358700,21049
Census Tract,21139040100,KY,21139040100,21139040100,Medically Underserved Area,2024,2010,HRSA,181320,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC",Critical Access Hospitals,"131 Hospital Dr, Salem, KY 42078-8043",25,25,Yes,270-988-2299,0,1,4.25,90.25,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42078-8043,42078,3322,Salem,KY,80915200,21139
Census Tract,21231920300,KY,21231920300,21231920300,Medically Underserved Area,2024,2010,HRSA,181321,WAYNE COUNTY HOSPITAL,Critical Access Hospitals,"166 Hospital St, Monticello, KY 42633-2430",25,25,Yes,606-348-9343,3,0,3.25,81.75,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42633-2430,42633,3322,Monticello,KY,167228000,21231
Census Tract,21183920300,KY,21183920300,21183920300,Medically Underserved Area,2024,2010,HRSA,181323,OHIO COUNTY HOSPITAL,Critical Access Hospitals,"1211 Old Main St, Hartford, KY 42347-1619",25,25,Yes,270-298-7411,6,0,2.5,125.2,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42347-1619,42347,3322,Hartford,KY,197395700,21183
Census Tract,21095970900,KY,21095970900,21095970900,Medically Underserved Area,2024,2010,HRSA,180050,HARLAN ARH HOSPITAL,Short Term,"81 Ball Park Rd, Harlan, KY 40831-1701",150,150,Yes,606-573-8100,4,0,0,206,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),40831-1701,40831,3322,Harlan,KY,226421900,21095
Census Tract,21115960400,KY,21115960400,21115960400,Medically Underserved Area,2024,2010,HRSA,180078,PAINTSVILLE ARH HOSPITAL,Short Term,"625 James Trimble Blvd, Paintsville, KY 41240-1055",72,72,Yes,606-789-3511,0,0,0,91,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),41240-1055,41240,3322,Paintsville,KY,192089300,21115
Census Tract,21205950200,KY,21205950200,21205950200,Not an MUA or MUP,2024,2010,HRSA,180018,ST CLAIRE REGIONAL MEDICAL CENTER,Short Term,"222 Medical Cir, Morehead, KY 40351-1179",149,149,Yes,606-783-6502,70.77,10.72,14.36,744.22,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),40351-1179,40351,3322,Morehead,KY,185659800,21205
Census Tract,21127930100,KY,21127930100,21127930100,Not an MUA or MUP,2024,2010,HRSA,180128,THREE RIVERS MEDICAL CENTER,Short Term,"2485 Highway 644, Louisa, KY 41230-9242",90,90,Yes,606-638-9451,0,0,0,96.5,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),41230-9242,41230,3322,Louisa,KY,136311600,21127
Census Tract,21145030900,KY,21145030900,21145030900,Not an MUA or MUP,2024,2010,HRSA,180102,MERCY HEALTH LOURDES HOSPITAL,Short Term,"1530 Lone Oak Rd, Paducah, KY 42003-7901",359,359,Yes,270-444-2444,4.5,0,0,785,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42003-7901,42003,3322,Paducah,KY,574259000,21145
Census Tract,21151011302,KY,21151011302,21151011302,Medically Underserved Area,2024,2010,HRSA,181329,CHI SAINT JOSEPH BEREA NF,Critical Access Hospitals,"305 Estill St, Berea, KY 40403-1742",25,25,Yes,859-986-6500,2,1,0,86.5,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),40403-1742,40403,3322,Berea,KY,709067900,21151
Census Tract,21151010902,KY,21151010902,21151010902,Medically Underserved Area,2024,2010,HRSA,180049,BAPTIST HEALTH RICHMOND,Short Term,"801 Eastern Byp, Richmond, KY 40475-2751",105,105,Yes,859-625-3114,0,0,0,287,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),40475-2751,40475,3322,Richmond,KY,709067900,21151
Census Tract,21117065400,KY,21117065400,21117065400,Not an MUA or MUP,2024,2010,HRSA,180035,ST ELIZABETH MEDICAL CENTER NORTH,Short Term,"1 Medical Village Dr, Edgewood, KY 41017-3403",621,621,No,859-301-2000,23.31,1,11.9,1885.57,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),41017-3403,41017,3322,Edgewood,KY,1289878800,21117
Census Tract,21117065400,KY,21117065400,21117065400,Not an MUA or MUP,2024,2010,HRSA,183027,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTHE,Rehabilitation,"201 Medical Village Dr, Edgewood, KY 41017-3407",51,51,No,859-341-2044,0,0,0,84.8,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),41017-3407,41017,3322,Edgewood,KY,1289878800,21117
Census Tract,21057950100,KY,21057950100,21057950100,Medically Underserved Area,2024,2010,HRSA,181317,CUMBERLAND COUNTY HOSPITAL,Critical Access Hospitals,"299 Glasgow Rd, Burkesville, KY 42717-9696",25,25,Yes,270-864-2511,4,0,3,107,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42717-9696,42717,3322,Burkesville,KY,53122300,21057
Census Tract,21173920200,KY,21173920200,21173920200,Medically Underserved Area,2024,2010,HRSA,180064,CHI SAINT JOSEPH MOUNT STERLING,Short Term,"225 Falcon Dr, Mount Sterling, KY 40353-9792",63,63,Yes,859-497-5018,0,0,1,153.3,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),40353-9792,40353,3322,Mount Sterling,KY,222197900,21173
Census Tract,21085950300,KY,21085950300,21085950300,Medically Underserved Area,2024,2010,HRSA,180070,OWENSBORO HEALTH TWIN LAKES MEDICAL CENTER,Short Term,"910 Wallace Ave, Leitchfield, KY 42754-1418",75,75,Yes,270-259-9400,1,0.5,0,169.3,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42754-1418,42754,3322,Leitchfield,KY,213471900,21085
Census Tract,21017030100,KY,21017030100,21017030100,Medically Underserved Area,2024,2010,HRSA,180046,BOURBON COMMUNITY HOSPITAL,Short Term,"9 Linville Dr, Paris, KY 40361-2129",58,58,Yes,859-987-3600,0,0,0,81,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),40361-2129,40361,3322,Paris,KY,175215300,21017
Census Tract,21179930301,KY,21179930301,21179930301,Medically Underserved Area,2024,2010,HRSA,180025,FLAGET MEMORIAL HOSPITAL,Short Term,"4305 New Shepherdsville Rd, Bardstown, KY 40004-9019",40,40,Yes,502-350-5000,0,0,0,224.5,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),40004-9019,40004,3322,Bardstown,KY,389097800,21179
Census Tract,21161960400,KY,21161960400,21161960400,Not an MUA or MUP,2024,2010,HRSA,180019,MEADOWVIEW REGIONAL MEDICAL CENTER,Short Term,"989 Medical Park Dr, Maysville, KY 41056-8750",111,101,Yes,606-759-5311,1,1,0,176,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),41056-8750,41056,3322,Maysville,KY,141990800,21161
Census Tract,21185030401,KY,21185030401,21185030401,Not an MUA or MUP,2024,2010,HRSA,180138,BAPTIST HEALTH LA GRANGE,Short Term,"1025 New Moody Ln, La Grange, KY 40031-9154",90,90,No,502-222-5388,0,0,0,72,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),40031-9154,40031,3322,La Grange,KY,502560600,21185
Census Tract,21193970500,KY,21193970500,21193970500,Medically Underserved Population,2024,2010,HRSA,180029,HAZARD ARH REGIONAL MEDICAL CENTER,Short Term,"100 Medical Center Dr, Hazard, KY 41701-9421",308,308,Yes,606-439-6600,13,0,3,446.2,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),41701-9421,41701,3322,Hazard,KY,237250000,21193
Census Tract,21193970500,KY,21193970500,21193970500,Medically Underserved Population,2024,2010,HRSA,182011,ARH ADVANCED CARE - KY RIVER,Long Term,"102 Medical Center Dr, Hazard, KY 41701-9421",25,25,Yes,606-487-7980,0,0,0,9,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),41701-9421,41701,3322,Hazard,KY,237250000,21193
Census Tract,21177960500,KY,21177960500,21177960500,Medically Underserved Area,2024,2010,HRSA,180004,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,Short Term,"440 Hopkinsville St, Greenville, KY 42345-1124",90,90,Yes,270-338-8000,0,0,0,180,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42345-1124,42345,3322,Greenville,KY,264636800,21177
Census Tract,21069920200,KY,21069920200,21069920200,Not an MUA or MUP,2024,2010,HRSA,181332,FLEMING COUNTY HOSPITAL,Critical Access Hospitals,"55 Foundation Dr, Flemingsburg, KY 41041-9815",25,25,Yes,606-849-5100,0,0,0,2,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),41041-9815,41041,3322,Flemingsburg,KY,126059100,21069
Census Tract,21225950300,KY,21225950300,21225950300,Medically Underserved Area,2024,2010,HRSA,181306,DEACONESS UNION COUNTY HOSPITAL,Critical Access Hospitals,"4604 US Highway 60 W, Morganfield, KY 42437-6515",25,25,Yes,270-389-5000,0,0,0,61,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42437-6515,42437,3322,Morganfield,KY,118788100,21225
Census Tract,21083020100,KY,21083020100,21083020100,Medically Underserved Area,2024,2010,HRSA,180116,JACKSON PURCHASE MEDICAL CENTER,Short Term,"1099 Medical Center Cir, Mayfield, KY 42066-1179",93,93,Yes,270-251-4585,0,1,0,223,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42066-1179,42066,3322,Mayfield,KY,304431500,21083
Census Tract,21133950402,KY,21133950402,21133950402,Medically Underserved Area,2024,2010,HRSA,180002,WHITESBURG ARH HOSPITAL,Short Term,"240 Hospital Rd, Whitesburg, KY 41858-7627",90,71,Yes,606-633-3500,3,1,0,162.5,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),41858-7627,41858,3322,Whitesburg,KY,187821200,21133
Census Tract,21167960300,KY,21167960300,21167960300,Medically Underserved Area,2024,2010,HRSA,181302,THE JAMES B HAGGIN MEMORIAL HOSPITAL,Critical Access Hospitals,"464 Linden Ave, Harrodsburg, KY 40330-1882",25,25,Yes,859-239-3800,0,0,0,78,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),40330-1882,40330,3322,Harrodsburg,KY,194757500,21167
Census Tract,21065920200,KY,21065920200,21065920200,Medically Underserved Area,2024,2010,HRSA,181301,MARCUM & WALLACE MEMORIAL HOSPITAL,Critical Access Hospitals,"60 Mercy Ct, Irvine, KY 40336-1331",25,25,Yes,606-723-2115,3,0,6.8,103.92,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),40336-1331,40336,3322,Irvine,KY,120630500,21065
Census Tract,21199930502,KY,21199930502,21199930502,Medically Underserved Area,2024,2010,HRSA,180132,LAKE CUMBERLAND REGIONAL HOSPITAL,Short Term,"305 Langdon St, Somerset, KY 42503-2750",215,215,Yes,606-679-7441,0,0,0,425.75,Region 4,Hospital,HRSA,United States with inhabited territories (Nation),42503-2750,42503,3322,Somerset,KY,558231700,21199
